,title,link,summary,published,tags,category,credit,source
37,"‚Vzplanutí emocí,‘ popsal Putin situaci kolem vynuceného přistání letadla Ryanairu. Lukašenko přijel věc vysvětlit",https://www.lidovky.cz/svet/putin-ma-udalosti-kolem-nuceneho-pristani-letadla-v-minsku-za-vzplanuti-emoci.A210528_185606_ln_zahranici_lihem#utm_source=rss&utm_medium=feed&utm_campaign=ln_zahranici&utm_content=main,"Ruský prezident Vladimir Putin před zahájením setkání s běloruským prezidentem Alexandrem Lukašenkem v Soči označil za další kolo vzplanutí emocí události kolem nuceného přistání letounu společnosti Ryanair v Minsku. Běloruské úřady tímto způsobem v neděli dosáhly zatčení opozičního novináře a jeho přítelkyně. Agentura TASS také zaznamenala, že Putin v úvodu protokolární části jednání navrhl svému hostu koupání v moři.",2021-05-28 16:56:00,['Zprávy - Svět'],Zprávy ze světa,Reuters,lidovky.cz
38,"Biden se chystá utrácet jak za války, píše komentátor listu Wall Street Journal",https://www.lidovky.cz/svet/biden-se-chysta-utracet-jak-za-valky-pise-komentator-listu-wall-street-journal.A210528_162313_ln_zahranici_lihem#utm_source=rss&utm_medium=feed&utm_campaign=ln_zahranici&utm_content=main,"Americký prezident Joe Biden se chystá utrácet takové sumy peněz, jaké snesou srovnání jen s částkami vynaloženými za druhé světové války. A k oznámení si vybral i dobu, která s tímto tématem úzce souvisí - Američané totiž v pondělí oslaví Den obětí války. Napsal to komentátor amerického ekonomického listu The Wall Street Journal (WSJ) James Freeman, který dříve působil například v Komisi pro cenné papíry a burzy (SEC), kde hájil práva investorů.",2021-05-28 14:23:00,['Zprávy - Svět'],Zprávy ze světa,Reuters,lidovky.cz
39,"Belgie žije honem na uprchlého zradikalizovaného vojáka, virolog podráždil jeho stoupence",https://www.lidovky.cz/svet/belgie-zije-honem-na-uprchleho-zradikalizovaneho-vojaka-virolog-podrazdil-jeho.A210528_154632_ln_zahranici_lihem#utm_source=rss&utm_medium=feed&utm_campaign=ln_zahranici&utm_content=main,"V nevídanou celonárodní událost přerostlo v Belgii neúspěšné dvoutýdenní pátrání po uprchlém ozbrojeném vojákovi, který vyhrožoval likvidací známého virologa prosazujícího tvrdá pandemická omezení. Zatímco ministryně obrany čelí kvůli útěku a bezvýsledné pátrací snaze stovek vojáků výzvám k odstoupení, tisíce Belgičanů dávají najevo sympatie uprchlíkovu ráznému odmítání koronavirových zákazů.",2021-05-28 13:46:00,['Zprávy - Svět'],Zprávy ze světa,Reuters,lidovky.cz
40,"Byla to genocida, přiznávají Němci vinu za dění v Namibii. Jako omluvu v zemi investují miliardu eur",https://www.lidovky.cz/svet/byla-to-genocida-priznavaji-nemci-vinu-za-deni-v-namibii-jako-omluvu-v-zemi-investuji-miliardu-eur.A210528_130158_ln_zahranici_rkj#utm_source=rss&utm_medium=feed&utm_campaign=ln_zahranici&utm_content=main,"„Jsem šťastný, že se nám podařilo najít shodu s Namibií na tom, jak se vypořádat s nejtemnější kapitolou naší společné historie.“ Páteční slova německého ministra zahraničí Heiko Maase signalizují průlom v procesu, který se táhl od roku 2015.",2021-05-28 12:46:00,['Zprávy - Svět'],Zprávy ze světa,ČTK/AP,lidovky.cz
41,"Dokážeme vyřešit krevní sraženiny po vakcínách, uvedli vědci. Má to ale háček",https://www.lidovky.cz/svet/dokazeme-vyresit-krevni-srazeniny-po-vakcinach-uvedli-vedci-expert-je-zdrzenlivy.A210528_113525_ln_zahranici_liluj#utm_source=rss&utm_medium=feed&utm_campaign=ln_zahranici&utm_content=main,"Ve čtvrtek svět obletěla zpráva, že němečtí vědci přišli na to, proč někteří lidé mají po očkování proti covidu-19 krevní sraženiny. Odborníci navíc konstatovali, že mají řešení. Podle předního experta specializující se na farmaceutiku a biotechnologie Sama Fazeliho však výsledky experimentu za zlomový bod spíše považovat nelze.",2021-05-28 11:02:00,['Zprávy - Svět'],Zprávy ze světa,Reuters,lidovky.cz
42,"Ruské omezení letů může způsobit vážné potíže, varuje šéf unijní diplomacie. ČSA komplikace nezaznamenala",https://www.lidovky.cz/svet/ruske-omezeni-letu-muze-zpusobit-vazne-potize-sef-unijni-diplomacie-borrell-se-obava-eskalace-sporu.A210528_113634_ln_zahranici_libs#utm_source=rss&utm_medium=feed&utm_campaign=ln_zahranici&utm_content=main,"Šéf diplomacie Evropské unie Josep Borrell se obává možné eskalace sporu okolo běloruského vzdušného prostoru, do něhož se ve čtvrtek vložila Moskva. Ruské úřady však bojkot některých aerolinek zdůvodňují technickými potížemi. Let Českých aerolinií (ČSA) v pátek nakonec proběhl bez problémů. Povolení však Moskva neudělila již třetímu letu Air France.",2021-05-28 10:53:00,['Zprávy - Svět'],Zprávy ze světa,AP Photo,lidovky.cz
43,Soud udělil další trest hongkongskému aktivistovi Jimmymu Laiovi. Za vedení protestů si má odpykat 14 měsíců,https://www.lidovky.cz/svet/soud-udelil-dalsi-trest-hongkongskemu-aktivistovi-jimmymu-laiovi-za-vedeni-protestu-si-ma-odpykat-14.A210528_071848_ln_zahranici_libs#utm_source=rss&utm_medium=feed&utm_campaign=ln_zahranici&utm_content=main,"Soud v Honkongu v pátek poslal opozičního aktivistu a mediálního magnáta Jimmyho Laie na dalších 14 měsíců do vězení za uspořádání prodemokratického protestu v říjnu 2019. Informovala o tom agentura Reuters. Lai už si nyní odpykává 14měsíční trest, který mu soud udělil v dubnu za organizaci a účast na nepovolených demonstracích v srpnu 2019.",2021-05-28 07:53:00,['Zprávy - Svět'],Zprávy ze světa,AP Photo,lidovky.cz
44,"Bašár Asad byl znovu zvolen prezidentem Sýrie, zemi tak povede dalších sedm let",https://www.lidovky.cz/svet/asad-byl-znovu-zvolen-prezidentem-syrie-zemi-tak-povede-dalsich-sedm-let.A210527_224757_ln_zahranici_lihem#utm_source=rss&utm_medium=feed&utm_campaign=ln_zahranici&utm_content=main,"Syrský prezident Bašár Asad znovu zvítězil ve volbách a získal čtvrtý mandát. Podle oficiálních výsledků pro něj hlasovalo 95,1 procenta voličů. S odvoláním na předsedu syrského parlamentu o tom informovaly světové agentury. Opozice, OSN a mnoho západních států hlasování nepovažují za demokratické ani legitimní.",2021-05-28 05:03:00,['Zprávy - Svět'],Zprávy ze světa,AP Photo,lidovky.cz
45,Až tři čtvrtiny nově nakažených mají v Británii indickou mutaci koronaviru,https://www.lidovky.cz/svet/az-tri-ctvrtiny-nove-nakazenych-maji-v-britanii-indickou-mutaci-koronaviru.A210527_222030_ln_zahranici_lihem#utm_source=rss&utm_medium=feed&utm_campaign=ln_zahranici&utm_content=main,"V Británii se až u tří čtvrtin nových případů nákazy koronavirem prokázala indická mutace viru SARS-CoV-2, která je tak nyní v zemi nejčastější. Řekl to ministr zdravotnictví Matt Hancock. Právě šíření nakažlivější indické mutace podle epidemiologů zřejmě souvisí s tím, že v Británii počty infikovaných poprvé od dubna výrazněji stoupají. Nových případů bylo v uplynulém týdnu o pětinu více než v předcházejícím sedmidenním období, uvedl server BBC.",2021-05-27 20:20:00,['Zprávy - Svět'],Zprávy ze světa,Reuters,lidovky.cz
46,OSN chce vyšetřit konflikt mezi Izraelem a Hamásem kvůli možným lidskoprávním zločinům,https://www.lidovky.cz/svet/osn-chce-vysetrit-konflikt-mezi-izraelem-a-hamasem-kvuli-moznym-lidskopravnim-zl.A210527_200215_ln_zahranici_lihem#utm_source=rss&utm_medium=feed&utm_campaign=ln_zahranici&utm_content=main,Rada OSN pro lidská práva (UNHRC) schválila vytvoření komise pro vyšetření možných zločinů spáchaných za jedenáctidenního konfliktu mezi Izraelem a islámskou skupinou Hamás v Pásmu Gazy. UNHRC o tom rozhodla v Ženevě na svém mimořádném jednání k situaci na palestinském Západním břehu Jordánu a ve východním Jeruzalémě.,2021-05-27 19:28:00,['Zprávy - Svět'],Zprávy ze světa,Reuters,lidovky.cz
47,"Slovensko pro očkované od pondělí uvolní pravidla cestování přes hranice, v rámci EU nebude nutná karanténa",https://www.lidovky.cz/svet/slovensko-pro-ockovane-od-pondeli-uvolni-pravidla-cestovani-pres-hranice-v-ramc.A210527_184850_ln_zahranici_lihem#utm_source=rss&utm_medium=feed&utm_campaign=ln_zahranici&utm_content=main,"Slovensko od rána 31. května nebude vyžadovat karanténu od očkovaných proti nemoci covid-19, kteří v posledních dvou týdnech před příjezdem na Slovensko navštívili pouze některou z členských zemí Evropské unie nebo další asi desítku států s příznivou epidemickou situací. Vyplývá to z nové vyhlášky, kterou vydal úřad hlavního hygienika.",2021-05-27 16:48:00,['Zprávy - Svět'],Zprávy ze světa,ČTK,lidovky.cz
48,"Loď uvázla v Suezu kvůli vysoké rychlosti, tvrdí správa kanálu. Neměli jste ji pouštět, oponuje majitel",https://www.lidovky.cz/svet/podle-spravy-kanalu-lod-uvazla-v-suezu-kvuli-rychlosti-a-technickym-nedostatkum.A210527_171247_ln_zahranici_lihem#utm_source=rss&utm_medium=feed&utm_campaign=ln_zahranici&utm_content=main,"Podle Správy Suezského průplavu (SCA) loď Ever Given v březnu uvázla a zablokovala tuto světově významnou dopravní tepnu kvůli vysoké rychlosti a technickým nedostatkům. Podle SCA měl navíc kapitán odmítnout vplutí do průplavu kvůli špatnému počasí, uvedla agentura Reuters.",2021-05-27 15:12:00,['Zprávy - Svět'],Zprávy ze světa,Reuters,lidovky.cz
49,Bývalý muž zákona měl pod postelí mrtvolu a na zahradě masový hrob. Údajně zabíjel ženy hledající práci,https://www.lidovky.cz/svet/byvaly-straznik-ze-slavadoru-mel-pod-posteli-mrtvolu-a-na-zahrade-masovy-hrob-udajne-zabijel-zeny-hl.A210527_133840_ln_zahranici_livs#utm_source=rss&utm_medium=feed&utm_campaign=ln_zahranici&utm_content=main,"Salvadorské úřady rozplétají hrůzný případ bývalého policisty, na jehož pozemku objevily ostatky 15 lidí, většinou znásilněných žen. Muž se doznal ke dvěma činům, údajně byl prý členem gangu, který si udělal z jeho zahrady pohřebiště. Analytici dávají případ do souvislosti s násilím na ženách, které zemi sužuje.",2021-05-27 15:07:00,['Zprávy - Svět'],Zprávy ze světa,Reuters,lidovky.cz
50,"Brusel vzkazuje Polsku, že musí zastavit těžbu v Turówě. Hodlá také zkontrolovat smlouvu s Českem",https://www.lidovky.cz/svet/ek-vzkazuje-polsku-ze-musi-zastavit-tezbu-v-turowe-zkontroluje-smlouvu-s-ceske.A210527_155843_ln_zahranici_lihem#utm_source=rss&utm_medium=feed&utm_campaign=ln_zahranici&utm_content=main,"Evropská komise podle polské rozhlasové stanice RMF FM znovu vzkázala Polsku, že musí zastavit těžbu v hnědouhelném dole Turów nedaleko českých hranic. Varšavě to minulý pátek nařídil Soudní dvůr EU. Komise také hodlá překontrolovat plánovanou smlouvu mezi Polskem a Českem ohledně dolu.",2021-05-27 13:58:00,['Zprávy - Svět'],Zprávy ze světa,ČTK,lidovky.cz
51,"V Lukašenkově verzi je podle médií nesrovnalost: letadlo odklonili dřív, než přišla údajná hrozba bombou",https://www.lidovky.cz/svet/v-lukasenkove-verzi-o-odklonu-letadla-je-nesrovnalost-ukazuje-setreni-tri-medii.A210527_153354_ln_zahranici_lihem#utm_source=rss&utm_medium=feed&utm_campaign=ln_zahranici&utm_content=main,"Na nesrovnalosti ve verzi běloruského lídra Alexandra Lukašenka o důvodech nedělního odklonu komerčního letu na lince z Řecka do Litvy do Minsku upozornily ve společném šetření organizace The Dossier Centre Michaila Chodorkovského, server The Daily Beast a týdeník Der Spiegel.",2021-05-27 13:33:00,['Zprávy - Svět'],Zprávy ze světa,Reuters,lidovky.cz
52,"Kde se vzal covid? Biden chce po tajných službách odpovědi, stále více se mluví o čínské laboratoři",https://www.lidovky.cz/svet/kde-se-covid-19-vzal-biden-chce-po-tajnych-sluzbach-odpovedi-stale-vice-se-mluvi-o-cinske-laboratori.A210527_142410_ln_zahranici_rkj#utm_source=rss&utm_medium=feed&utm_campaign=ln_zahranici&utm_content=main,"V USA se sice zdá být koronavirová pandemie díky rychle probíhajícímu očkování na ústupu. Avšak otázka, odkud se vzal původce agresívní infekce, která má na celém světě na svědomí životy asi 3,5 milionu lidí, zůstává nejasná.",2021-05-27 13:24:00,['Zprávy - Svět'],Zprávy ze světa,Reuters,lidovky.cz
53,Izrael před soudem? Podle komisařky pro lidská práva mohou nálety v Gaze být válečným zločinem,https://www.lidovky.cz/svet/stane-izrael-v-haagu-podle-komisarky-pro-lidska-prava-mohou-nalety-v-gaze-byt-valecnym-zlocinem.A210527_113627_ln_zahranici_ele#utm_source=rss&utm_medium=feed&utm_campaign=ln_zahranici&utm_content=main,"Izraelské nálety v Pásmu Gazy mohou představovat válečné zločiny, pokud se ukáže, že byly nepřiměřené. V úvodu mimořádného jednání Rady OSN pro lidská práva (UNHRC) svolaného na žádost muslimských zemí to ve čtvrtek řekla vysoká komisařka OSN pro lidská práva Michelle Bacheletová. Podle agentury Reuters uvedla, že dosud neobdržela žádné důkazy o tom, že civilní budovy zasažené při izraelských náletech v Gaze byly využívány k vojenským účelům.",2021-05-27 09:36:00,['Zprávy - Svět'],Zprávy ze světa,ČTK,lidovky.cz
54,"USA chtějí finančně pomoci k obnovení Palestiny. Bojí se ale, že peníze skončí u teroristů",https://www.lidovky.cz/svet/usa-chteji-financne-pomoci-k-obnoveni-palestiny-boji-se-ale-ze-penize-skonci-u-hamasu.A210527_103001_ln_zahranici_rkj#utm_source=rss&utm_medium=feed&utm_campaign=ln_zahranici&utm_content=main,"S tím, jak se usazuje prach po minulý týden ukončené jedenáctidenní válce mezi Izraelem a palestinským hnutím Hamás, rostou otazníky nad tím, co se bude v neklidné oblasti dít dál. Mise ministra zahraničí USA Antonyho Blinkena, který v těchto dnech jedná s politickými lídry v regionu, sice naznačuje, že Spojené státy zůstávají spojencem Izraele – ale tak jednostranná podpora jako za Donalda Trumpa nebude.",2021-05-27 08:35:00,['Zprávy - Svět'],Zprávy ze světa,Reuters,lidovky.cz
55,"Rybáři na Nilu loví i plastové lahve a vyplácí se jim to. Je to šance, jak řeku vyčistit",https://www.lidovky.cz/svet/rybari-na-nilu-lovi-i-plastove-lahve-a-vyplaci-se-jim-to-cista-reka-znamena-vic-ryb.A210527_071432_ln_zahranici_ele#utm_source=rss&utm_medium=feed&utm_campaign=ln_zahranici&utm_content=main,"Egyptský Nil je plný plastového odpadu, který zabíjí ryby a bere rybářům obživu. Napsala to agentura Reuters s odkazem na situaci rybářů z ostrůvku Al-Kursája, který leží v blízkosti centra Káhiry.",2021-05-27 05:14:00,['Zprávy - Svět'],Zprávy ze světa,Shutterstock,lidovky.cz
56,"Exporadce pálil na Johnsona. Má na svědomí ‚tisíce životů‘, obvinil Cummings britského premiéra",https://www.lidovky.cz/svet/exporadce-palil-na-johnsona-cummings-obvinil-britskeho-premiera-ze-ma-pry-na-svedomi-tisice-zivotu.A210527_043921_ln_zahranici_tmr#utm_source=rss&utm_medium=feed&utm_campaign=ln_zahranici&utm_content=main,"V britské Dolní sněmovně se ve středu odehrálo dlouho očekávané slyšení s bývalým hlavním poradcem premiéra Borise Johnsona – Dominikem Cummingsem. Členové výborů pro zdravotnictví, vědu a technologie se ho ptali na okolnosti, jak britská vláda rozhodovala ve věci koronavirové pandemie.",2021-05-27 03:00:00,['Zprávy - Svět'],Zprávy ze světa,ČTK,lidovky.cz
57,"Drahý covid na dovolené v Egyptě. Léčba stojí až 15 tisíc za den, varuje turisty český velvyslanec",https://www.lidovky.cz/svet/epidemii-v-egypte-zhorsil-ramadan-pri-ceste-k-mori-durazne-doporucujeme-pojisteni-rika-velvyslanec-f.A210526_194514_ln_zahranici_lijk#utm_source=rss&utm_medium=feed&utm_campaign=ln_zahranici&utm_content=main,"Ačkoli řada Čechů míří na egyptské pláže, podle českého velvyslance v zemi Jana Fulíka ještě čas pro turistiku nenazrál a pandemická situace se v Egyptě zhoršila. „Pokud už se Češi do Egypta vydají, důrazně všem doporučujeme pojištění, které zahrnuje i hospitalizaci v souvislosti s onemocněním covid-19. Léčba v nemocnici může vyjít klidně na patnáct tisíc korun za den,“ říká v rozhovoru pro Lidovky.cz.",2021-05-27 03:00:00,['Zprávy - Svět'],Zprávy ze světa,Pixabay.com/TheDigitalArtist,lidovky.cz
58,"Střelba v železničním depu: v San José přišlo o život osm lidí, na místě útoku se našlo vícero výbušných zařízení",https://www.lidovky.cz/svet/strelba-v-zeleznicnim-depu-v-san-jose-prislo-o-zivot-devet-lidi-na-miste-strelby-se-naslo-vicero-vyb.A210526_181117_ln_zahranici_lijk#utm_source=rss&utm_medium=feed&utm_campaign=ln_zahranici&utm_content=main,"Osm lidí ve středu přišlo o život při střelbě v železničním depu v kalifornském městě San Jose, informovala místní policie. Podle úřadu šerifa střílel 57letý pracovník dopravního podniku, který incident rovněž nepřežil. Další lidé utrpěli zranění. Vyšetřovatelé zároveň na místě našli výbušná zařízení, informoval list San Francisco Chronicle.",2021-05-26 20:13:00,['Zprávy - Svět'],Zprávy ze světa,ČTK,lidovky.cz
